status,bed,bath,acre_lot,city,state,zip_code,house_size,price
sold,5,2,3.5,Poestenkill,New York,12018,1773,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1157,64900
sold,3,2,3.5,Poestenkill,New York,12018,1764,64900
sold,5,2,3.5,Poestenkill,New York,12018,1780,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1358,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1503,64900
sold,4,2,3.5,Poestenkill,New York,12018,1664,64900
sold,3,1,3.5,Poestenkill,New York,12018,1369,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1457,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1181,64900
sold,5,2,3.5,Poestenkill,New York,12018,1028,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1410,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1169,64900
sold,5,1,3.5,Poestenkill,New York,12018,1290,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1759,64900
sold,5,1,3.5,Poestenkill,New York,12018,1550,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1623,64900
sold,1,1,3.5,Poestenkill,New York,12018,1495,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1183,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1668,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1831,64900
sold,5,1,3.5,Poestenkill,New York,12018,1613,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1995,64900
sold,3,1,3.5,Poestenkill,New York,12018,1432,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1081,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1011,64900
sold,1,2,3.5,Poestenkill,New York,12018,1171,64900
sold,2,1,3.5,Poestenkill,New York,12018,1284,64900
sold,1,1,3.5,Poestenkill,New York,12018,1265,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1951,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1951,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1713,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1819,64900
sold,4,1,3.5,Poestenkill,New York,12018,1635,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1852,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1569,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1239,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1017,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1554,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1906,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1462,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1444,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1605,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1299,64900
sold,2,2,3.5,Poestenkill,New York,12018,1859,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1525,64900
sold,4,1,3.5,Poestenkill,New York,12018,1785,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1581,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1081,64900
sold,2,1,3.5,Poestenkill,New York,12018,1927,64900
sold,1,2,3.5,Poestenkill,New York,12018,1723,64900
sold,3,2,3.5,Poestenkill,New York,12018,1313,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1473,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1424,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1240,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1040,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1764,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1940,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1746,64900
sold,5,1,3.5,Poestenkill,New York,12018,1921,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1842,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1881,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1929,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1384,64900
sold,4,2,3.5,Poestenkill,New York,12018,1694,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1730,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1958,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1950,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1776,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1562,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1055,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1500,64900
sold,5,2,3.5,Poestenkill,New York,12018,1277,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1775,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1950,64900
sold,5,1,3.5,Poestenkill,New York,12018,1348,64900
sold,3,2,3.5,Poestenkill,New York,12018,1646,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1763,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1408,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1985,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1433,64900
sold,4,2,3.5,Poestenkill,New York,12018,1298,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1909,64900
sold,5,1,3.5,Poestenkill,New York,12018,1218,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1538,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1796,64900
sold,1,2,3.5,Poestenkill,New York,12018,1086,64900
sold,1,1,3.5,Poestenkill,New York,12018,1572,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1149,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1051,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1449,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1372,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1012,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1636,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1633,64900
sold,5,1,3.5,Poestenkill,New York,12018,1359,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1551,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1946,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1540,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1627,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1162,64900
sold,5,1,3.5,Poestenkill,New York,12018,1815,64900
sold,2,2,3.5,Poestenkill,New York,12018,1356,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1633,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1133,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1669,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1924,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1620,64900
sold,1,1,3.5,Poestenkill,New York,12018,1096,64900
sold,3,2,3.5,Poestenkill,New York,12018,1909,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1766,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1801,64900
sold,4,2,3.5,Poestenkill,New York,12018,1032,64900
sold,5,1,3.5,Poestenkill,New York,12018,1238,64900
sold,1,2,3.5,Poestenkill,New York,12018,1373,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1592,64900
sold,4,2,3.5,Poestenkill,New York,12018,1398,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1538,64900
sold,2,2,3.5,Poestenkill,New York,12018,1145,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1537,64900
sold,2,1,3.5,Poestenkill,New York,12018,1255,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1673,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1859,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1109,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1233,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1276,64900
sold,5,1,3.5,Poestenkill,New York,12018,1846,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1771,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1324,64900
sold,1,1,3.5,Poestenkill,New York,12018,1154,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1188,64900
sold,2,2,3.5,Poestenkill,New York,12018,1642,64900
sold,1,1,3.5,Poestenkill,New York,12018,1340,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1352,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1212,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1846,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1421,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1664,64900
sold,4,2,3.5,Poestenkill,New York,12018,1918,64900
sold,1,1,3.5,Poestenkill,New York,12018,1979,64900
sold,1,2,3.5,Poestenkill,New York,12018,1607,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1886,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1864,64900
sold,5,2,3.5,Poestenkill,New York,12018,1791,64900
sold,5,2,3.5,Poestenkill,New York,12018,1892,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1661,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1389,64900
sold,2,1,3.5,Poestenkill,New York,12018,1326,64900
sold,5,1,3.5,Poestenkill,New York,12018,1794,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1193,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1741,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1485,64900
sold,2,2,3.5,Poestenkill,New York,12018,1480,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1324,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1038,64900
sold,2,2,3.5,Poestenkill,New York,12018,1077,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1131,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1890,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1339,64900
sold,3,1,3.5,Poestenkill,New York,12018,1415,64900
sold,2,1,3.5,Poestenkill,New York,12018,1958,64900
sold,4,2,3.5,Poestenkill,New York,12018,1667,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1789,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1073,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1592,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1757,64900
sold,3,1,3.5,Poestenkill,New York,12018,1750,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1997,64900
sold,3,1,3.5,Poestenkill,New York,12018,1127,64900
sold,4,1,3.5,Poestenkill,New York,12018,1090,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1074,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1723,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1572,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1593,64900
sold,2,1,3.5,Poestenkill,New York,12018,1501,64900
sold,5,1,3.5,Poestenkill,New York,12018,1597,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1492,64900
sold,4,2,3.5,Poestenkill,New York,12018,1964,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1318,64900
sold,4,2,3.5,Poestenkill,New York,12018,1531,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1920,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1471,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1380,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1502,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1603,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1168,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1131,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1120,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1332,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1783,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1659,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1367,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1237,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1336,64900
sold,2,1,3.5,Poestenkill,New York,12018,1836,64900
sold,1,1,3.5,Poestenkill,New York,12018,1689,64900
sold,3,2,3.5,Poestenkill,New York,12018,1381,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1351,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1445,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1832,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1454,64900
sold,1,2,3.5,Poestenkill,New York,12018,1912,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1611,64900
sold,2,1,3.5,Poestenkill,New York,12018,1989,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1399,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1134,64900
sold,3,2,3.5,Poestenkill,New York,12018,1681,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1659,64900
sold,4,2,3.5,Poestenkill,New York,12018,1404,64900
sold,2,2,3.5,Poestenkill,New York,12018,1438,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1092,64900
sold,4,2,3.5,Poestenkill,New York,12018,1730,64900
sold,1,1,3.5,Poestenkill,New York,12018,1788,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1943,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1789,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1519,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1594,64900
sold,2,2,3.5,Poestenkill,New York,12018,1659,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1435,64900
sold,5,1,3.5,Poestenkill,New York,12018,1324,64900
for_sale,1,1,3.5,Poestenkill,New York,12018,1308,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1092,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1542,64900
sold,1,1,3.5,Poestenkill,New York,12018,1992,64900
sold,1,2,3.5,Poestenkill,New York,12018,1209,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1617,64900
for_sale,3,1,3.5,Poestenkill,New York,12018,1621,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1098,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1248,64900
sold,5,2,3.5,Poestenkill,New York,12018,1909,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1004,64900
for_sale,2,1,3.5,Poestenkill,New York,12018,1592,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1940,64900
sold,2,2,3.5,Poestenkill,New York,12018,1779,64900
sold,4,2,3.5,Poestenkill,New York,12018,1955,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1443,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1105,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1295,64900
sold,1,2,3.5,Poestenkill,New York,12018,1481,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1174,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1824,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1770,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1238,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1508,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1899,64900
sold,4,2,3.5,Poestenkill,New York,12018,1336,64900
sold,5,2,3.5,Poestenkill,New York,12018,1559,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1273,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1766,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1439,64900
sold,4,2,3.5,Poestenkill,New York,12018,1953,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1786,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1438,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1688,64900
sold,1,2,3.5,Poestenkill,New York,12018,1191,64900
for_sale,4,1,3.5,Poestenkill,New York,12018,1585,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1752,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1614,64900
for_sale,5,1,3.5,Poestenkill,New York,12018,1495,64900
sold,4,1,3.5,Poestenkill,New York,12018,1613,64900
sold,2,1,3.5,Poestenkill,New York,12018,1385,64900
for_sale,1,2,3.5,Poestenkill,New York,12018,1016,64900
for_sale,4,2,3.5,Poestenkill,New York,12018,1479,64900
for_sale,2,2,3.5,Poestenkill,New York,12018,1608,64900
sold,2,2,3.5,Poestenkill,New York,12018,1684,64900
for_sale,5,2,3.5,Poestenkill,New York,12018,1650,64900
sold,3,2,3.5,Poestenkill,New York,12018,1003,64900
sold,4,2,3.5,Poestenkill,New York,12018,1929,64900
for_sale,3,2,3.5,Poestenkill,New York,12018,1507,64900
for_sale,1,1,0.95,Eliot,Maine,3903,1795,850000
for_sale,2,1,1.23,Eliot,Maine,3903,1642,469500
for_sale,5,1,2.01,Saco,Maine,4027,1013,599990
sold,3,1,37.66,Berwick,Maine,3901,1769,399990
sold,2,1,3.0,Berwick,Maine,3901,1226,579000
for_sale,4,2,24.37,Lebanon,Maine,4027,1900,125000
for_sale,1,2,37.5,Berwick,Maine,3901,1350,399900
sold,5,1,2.02,Lebanon,Maine,4027,1981,310000
for_sale,1,2,9.2,Lebanon,Maine,4027,1299,159900
for_sale,3,2,0.64,Berwick,Maine,3901,1183,99000
for_sale,2,2,0.22,Berwick,Maine,3901,1525,699000
for_sale,5,2,35.0,Lebanon,Maine,4027,1019,1500000
for_sale,3,2,4.63,Acton,Maine,4001,1842,459900
for_sale,3,1,4.7,Eliot,Maine,3903,1095,295000
for_sale,4,1,1.05,Eliot,Maine,3903,1336,225000
sold,4,1,1.0,Eliot,Maine,3903,1559,225000
for_sale,2,1,0.12,Eliot,Maine,3903,1743,329000
for_sale,4,2,2.97,Eliot,Maine,3903,1070,549000
sold,1,2,0.95,Eliot,Maine,3903,1696,850000
sold,5,2,3.62,Eliot,Maine,3903,1306,425000
for_sale,1,1,1.23,Eliot,Maine,3903,1278,469500
for_sale,2,1,0.75,Eliot,Maine,3903,1309,600000
sold,4,1,0.52,Bethel,Maine,4217,1734,259000
for_sale,2,2,0.91,Bethel,Maine,4217,1312,669000
for_sale,5,1,8.0,Bethel,Maine,4217,1939,109999
for_sale,1,2,1.07,Newry,Maine,4261,1155,2995000
sold,2,1,4.0,Newry,Maine,4261,1659,1599000
sold,4,2,1.53,Fryeburg,Maine,4037,1923,359900
for_sale,1,2,18.5,Bethel,Maine,4217,1183,799000
for_sale,1,2,1.3,Newry,Maine,4261,1563,75000
for_sale,3,1,0.3,Bethel,Maine,4217,1299,189000
sold,1,2,0.24,Rangeley,Maine,4970,1282,299000
for_sale,5,2,1.5,Bethel,Maine,4217,1466,720000
for_sale,4,2,3.45,Bethel,Maine,4217,1527,65000
for_sale,2,2,2.02,Bethel,Maine,4217,1416,479000
sold,4,1,1.63,Bethel,Maine,4217,1697,59000
sold,4,1,13.83,Newry,Maine,4261,1330,280000
for_sale,5,2,10.0,Newry,Maine,4261,1145,2900000
for_sale,4,2,1.8,Bethel,Maine,4217,1945,649900
for_sale,3,2,1.1,Rangeley,Maine,4970,1548,498000
sold,4,1,1.07,Newry,Maine,4261,1489,2995000
for_sale,4,2,2.95,Bethel,Maine,4217,1935,149000
sold,4,1,0.34,Fryeburg,Maine,4037,1793,259900
for_sale,4,1,1.92,Fryeburg,Maine,4037,1336,49900
sold,2,1,0.2,Fryeburg,Maine,4037,1271,219000
for_sale,2,1,1.53,Fryeburg,Maine,4037,1608,359900
sold,3,1,0.92,Fryeburg,Maine,4037,1679,550000
for_sale,2,1,2.0,Eliot,Maine,3903,1011,750000
for_sale,1,2,3.1,Newfield,Maine,4095,1142,49900
sold,5,1,27.0,Parsonsfield,Maine,4047,1414,119900
for_sale,3,2,9.0,Brownfield,Maine,4010,1510,79900
for_sale,5,2,10.84,Berwick,Maine,3901,1564,175000
for_sale,2,2,3.0,Berwick,Maine,3901,1500,579000
for_sale,1,1,0.12,Eliot,Maine,3903,1325,329000
sold,1,2,1.05,Eliot,Maine,3903,1709,225000
sold,2,2,1.0,Eliot,Maine,3903,1171,225000
for_sale,2,2,2.97,Eliot,Maine,3903,1808,549000
for_sale,3,2,0.95,Eliot,Maine,3903,1329,850000
sold,4,2,1.23,Eliot,Maine,3903,1041,469500
sold,5,1,0.1,Kittery,Maine,3904,1937,315000
for_sale,2,1,1.75,Kittery,Maine,3904,1202,1800000
sold,2,1,6.6,South Berwick,Maine,3908,1947,4850000
for_sale,5,2,2.97,Eliot,Maine,3903,1687,549000
sold,1,1,0.95,Eliot,Maine,3903,1797,850000
for_sale,5,2,0.22,Berwick,Maine,3901,1751,699000
sold,3,12,1.23,Eliot,Maine,3903,1060,469500
sold,4,1,27.0,Parsonsfield,Maine,4047,1374,119900
for_sale,1,1,2.3,Fryeburg,Maine,4037,1999,399900
for_sale,3,1,0.78,Fryeburg,Maine,4037,1446,369000
sold,2,2,52.2,Brownfield,Maine,4010,1117,225000
for_sale,3,1,0.34,Fryeburg,Maine,4037,1068,259900
sold,4,1,2.0,Parsonsfield,Maine,4047,1118,240000
for_sale,4,1,1.92,Fryeburg,Maine,4037,1943,49900
for_sale,2,2,7.1,Parsonsfield,Maine,4047,1094,75000
for_sale,4,1,4.13,Newfield,Maine,4095,1486,469900
sold,3,1,2.0,Parsonsfield,Maine,4047,1854,240000
for_sale,5,2,0.2,Fryeburg,Maine,4037,1575,219000
for_sale,3,2,1.92,Fryeburg,Maine,4037,1607,49900
sold,3,1,0.2,Fryeburg,Maine,4037,1265,219000
for_sale,1,1,1.53,Fryeburg,Maine,4037,1274,359900
for_sale,2,2,0.92,Fryeburg,Maine,4037,1752,550000
for_sale,2,1,1.92,Fryeburg,Maine,4037,1349,49900
sold,1,1,0.45,Kittery,Maine,3905,1782,749000
for_sale,4,2,2.0,Eliot,Maine,3903,1387,750000
sold,2,2,0.1,Kittery,Maine,3904,1183,389000
for_sale,4,2,0.23,South Berwick,Maine,3908,1138,397500
sold,4,1,2.01,Saco,Maine,4027,1888,599990
for_sale,5,2,0.29,Kittery,Maine,3904,1150,689000
for_sale,4,1,0.1,Kittery,Maine,3904,1279,389000
sold,4,2,0.31,York,Maine,3909,1017,142000
for_sale,5,2,2.0,Eliot,Maine,3903,1498,750000
for_sale,4,2,0.45,Kittery,Maine,3905,1051,749000
for_sale,2,2,0.23,South Berwick,Maine,3908,1078,397500
sold,1,1,0.51,York,Maine,3909,1474,559000
sold,4,2,0.29,Kittery,Maine,3904,1327,689000
for_sale,5,1,0.2,Fryeburg,Maine,4037,1278,219000
sold,1,2,1.53,Fryeburg,Maine,4037,1730,359900
for_sale,3,1,0.5,Bridgton,Maine,4009,1741,395000
sold,2,1,0.92,Fryeburg,Maine,4037,1471,550000
for_sale,4,2,1.92,Fryeburg,Maine,4037,1626,49900
for_sale,4,1,2.8,Stoneham,Maine,4231,1912,1795000
for_sale,2,1,0.2,Fryeburg,Maine,4037,1896,219000
for_sale,5,1,0.52,Bethel,Maine,4217,1423,259000
for_sale,4,1,1.53,Fryeburg,Maine,4037,1227,359900
for_sale,4,2,0.92,Fryeburg,Maine,4037,1797,550000
sold,2,2,1.47,Bethel,Maine,4217,1442,95000
sold,3,2,0.2,Fryeburg,Maine,4037,1738,219000
for_sale,4,2,1.53,Fryeburg,Maine,4037,1233,359900
sold,3,2,1.92,Fryeburg,Maine,4037,1208,49900
for_sale,2,1,2.3,Fryeburg,Maine,4037,1662,399900
for_sale,5,2,0.78,Fryeburg,Maine,4037,1298,369000
for_sale,5,2,52.2,Brownfield,Maine,4010,1014,225000
for_sale,4,1,9.0,Brownfield,Maine,4010,1234,79900
for_sale,2,2,2.3,Fryeburg,Maine,4037,1767,399900
for_sale,1,2,27.3,York,Maine,3909,1875,999999
for_sale,5,2,27.3,York,Maine,3909,1207,999999
for_sale,3,1,9.0,Brownfield,Maine,4010,1294,79900
for_sale,4,2,6.0,Stoneham,Maine,4231,1620,49900
for_sale,5,2,2.3,Fryeburg,Maine,4037,1768,399900
for_sale,3,2,5.05,Sweden,Maine,4040,1924,115000
for_sale,1,2,5.69,Brownfield,Maine,4010,1062,350000
for_sale,4,2,5.5,Stoneham,Maine,4231,1940,169900
for_sale,5,1,6.0,Stoneham,Maine,4231,1724,49900
sold,5,1,5.5,Stoneham,Maine,4231,1974,169900
for_sale,2,2,1.3,Newry,Maine,4261,1149,75000
for_sale,1,2,0.34,Fryeburg,Maine,4037,1227,259900
for_sale,4,1,52.2,Brownfield,Maine,4010,1720,225000
sold,1,2,0.3,Bethel,Maine,4217,1646,189000
for_sale,2,2,1.0,Stoneham,Maine,4231,1568,239000
sold,5,1,3.6,Lovell,Maine,4051,1578,1195000
sold,2,1,3.45,Bethel,Maine,4217,1420,65000
for_sale,2,2,1.63,Bethel,Maine,4217,1014,59000
sold,5,1,2.3,Fryeburg,Maine,4037,1434,399900
for_sale,4,1,13.83,Newry,Maine,4261,1218,280000
for_sale,4,1,18.5,Bethel,Maine,4217,1043,799000
for_sale,2,1,1.8,Bethel,Maine,4217,1392,649900
sold,4,2,1.5,Bethel,Maine,4217,1899,720000
sold,1,1,1.86,Lovell,Maine,4051,1154,3400000
sold,2,1,5.0,Lovell,Maine,4051,1810,185500
sold,5,2,2.02,Bethel,Maine,4217,1722,479000
sold,5,1,26.1,Lovell,Maine,4051,1632,2750000
for_sale,2,2,10.0,Newry,Maine,4261,1944,2900000
for_sale,4,1,0.34,Fryeburg,Maine,4037,1540,259900
sold,3,1,2.95,Bethel,Maine,4217,1969,149000
for_sale,1,2,8.0,Bethel,Maine,4217,1827,109999
for_sale,3,2,0.91,Bethel,Maine,4217,1049,669000
sold,1,2,1.92,Fryeburg,Maine,4037,1063,49900
for_sale,5,1,4.0,Newry,Maine,4261,1029,1599000
sold,1,2,2.8,Stoneham,Maine,4231,1373,1795000
sold,4,1,1.07,Newry,Maine,4261,1327,2995000
for_sale,5,2,1.86,Lovell,Maine,4051,1788,3400000
sold,4,2,3.6,Lovell,Maine,4051,1551,1195000
for_sale,5,1,0.78,Fryeburg,Maine,4037,1697,369000
for_sale,4,2,30.0,Fryeburg,Maine,4037,1462,235000
for_sale,3,1,5.0,Lovell,Maine,4051,1985,185500
for_sale,2,1,26.1,Lovell,Maine,4051,1129,2750000
for_sale,1,1,9.0,Sweden,Maine,4040,1813,489000
sold,4,2,0.34,Fryeburg,Maine,4037,1858,259900
for_sale,3,1,52.2,Brownfield,Maine,4010,1618,225000
for_sale,1,1,4.11,Bridgton,Maine,4009,1241,973650
for_sale,1,1,11.0,York,Maine,3909,1378,149900
for_sale,3,1,10.84,Berwick,Maine,3901,1384,175000
sold,5,2,0.51,York,Maine,3909,1968,295000
for_sale,4,2,44.0,York,Maine,3909,1735,789000
sold,2,2,1.48,Kittery,Maine,3854,1737,750000
sold,3,1,1.48,Kittery,Maine,3904,1125,750000
for_sale,2,1,4.7,Eliot,Maine,3903,1496,295000
for_sale,4,2,1.05,Eliot,Maine,3903,1322,225000
for_sale,3,1,1.0,Eliot,Maine,3903,1059,225000
for_sale,5,1,0.5,Kittery,Maine,3904,1434,694900
for_sale,5,1,0.46,Kittery,Maine,3904,1008,719900
for_sale,1,2,0.09,York,Maine,3909,1052,21000
for_sale,1,1,41.27,York,Maine,3909,1896,317900
for_sale,3,2,2.15,York,Maine,3909,1013,1850000
sold,3,1,0.5,Kittery,Maine,3904,1218,712800
for_sale,5,2,0.31,York,Maine,3909,1830,75000
for_sale,1,1,0.12,Eliot,Maine,3903,1900,329000
for_sale,2,1,0.58,York,Maine,3909,1121,619000
for_sale,5,1,2.28,York,Maine,3909,1815,250000
for_sale,1,1,6.6,South Berwick,Maine,3908,1401,4850000
