status,bed,bath,acre_lot,city,state,zip_code,house_size,price
0,3.0,2,3.5,Poestenkill,2,12018,1746,64900
1,5.0,1,3.5,Poestenkill,2,12018,1921,64900
0,1.0,1,3.5,Poestenkill,2,12018,1842,64900
0,1.0,2,3.5,Poestenkill,2,12018,1881,64900
0,4.0,1,3.5,Poestenkill,2,12018,1929,64900
0,2.0,2,3.5,Poestenkill,2,12018,1384,64900
1,4.0,2,3.5,Poestenkill,2,12018,1694,64900
0,1.0,2,3.5,Poestenkill,2,12018,1730,64900
0,2.0,1,3.5,Poestenkill,2,12018,1958,64900
0,3.0,2,3.5,Poestenkill,2,12018,1950,64900
0,4.0,1,3.5,Poestenkill,2,12018,1776,64900
0,5.0,2,3.5,Poestenkill,2,12018,1562,64900
0,3.0,2,3.5,Poestenkill,2,12018,1055,64900
0,2.0,2,3.5,Poestenkill,2,12018,1500,64900
1,5.0,2,3.5,Poestenkill,2,12018,1277,64900
0,2.0,1,3.5,Poestenkill,2,12018,1775,64900
0,1.0,2,3.5,Poestenkill,2,12018,1950,64900
1,5.0,1,3.5,Poestenkill,2,12018,1348,64900
1,3.0,2,3.5,Poestenkill,2,12018,1646,64900
0,4.0,2,3.5,Poestenkill,2,12018,1763,64900
0,4.0,2,3.5,Poestenkill,2,12018,1408,64900
0,4.0,1,3.5,Poestenkill,2,12018,1985,64900
0,1.0,2,3.5,Poestenkill,2,12018,1433,64900
1,4.0,2,3.5,Poestenkill,2,12018,1298,64900
0,2.0,1,3.5,Poestenkill,2,12018,1909,64900
1,5.0,1,3.5,Poestenkill,2,12018,1218,64900
0,5.0,1,3.5,Poestenkill,2,12018,1538,64900
0,5.0,2,3.5,Poestenkill,2,12018,1796,64900
1,1.0,2,3.5,Poestenkill,2,12018,1086,64900
1,1.0,1,3.5,Poestenkill,2,12018,1572,64900
0,5.0,2,3.5,Poestenkill,2,12018,1149,64900
0,5.0,1,3.5,Poestenkill,2,12018,1051,64900
0,4.0,1,3.5,Poestenkill,2,12018,1449,64900
0,5.0,2,3.5,Poestenkill,2,12018,1372,64900
0,1.0,1,3.5,Poestenkill,2,12018,1012,64900
0,3.0,1,3.5,Poestenkill,2,12018,1636,64900
0,5.0,1,3.5,Poestenkill,2,12018,1633,64900
1,5.0,1,3.5,Poestenkill,2,12018,1359,64900
0,1.0,1,3.5,Poestenkill,2,12018,1551,64900
0,3.0,1,3.5,Poestenkill,2,12018,1946,64900
0,4.0,1,3.5,Poestenkill,2,12018,1540,64900
0,3.0,1,3.5,Poestenkill,2,12018,1627,64900
0,1.0,2,3.5,Poestenkill,2,12018,1162,64900
1,5.0,1,3.5,Poestenkill,2,12018,1815,64900
1,2.0,2,3.5,Poestenkill,2,12018,1356,64900
0,4.0,2,3.5,Poestenkill,2,12018,1633,64900
0,5.0,2,3.5,Poestenkill,2,12018,1133,64900
0,5.0,1,3.5,Poestenkill,2,12018,1669,64900
0,2.0,2,3.5,Poestenkill,2,12018,1924,64900
0,4.0,1,3.5,Poestenkill,2,12018,1620,64900
1,1.0,1,3.5,Poestenkill,2,12018,1096,64900
1,3.0,2,3.5,Poestenkill,2,12018,1909,64900
0,3.0,1,3.5,Poestenkill,2,12018,1766,64900
0,4.0,2,3.5,Poestenkill,2,12018,1801,64900
1,4.0,2,3.5,Poestenkill,2,12018,1032,64900
1,5.0,1,3.5,Poestenkill,2,12018,1238,64900
1,1.0,2,3.5,Poestenkill,2,12018,1373,64900
0,3.0,1,3.5,Poestenkill,2,12018,1592,64900
1,4.0,2,3.5,Poestenkill,2,12018,1398,64900
0,1.0,1,3.5,Poestenkill,2,12018,1538,64900
1,2.0,2,3.5,Poestenkill,2,12018,1145,64900
0,3.0,2,3.5,Poestenkill,2,12018,1537,64900
1,2.0,1,3.5,Poestenkill,2,12018,1255,64900
0,2.0,2,3.5,Poestenkill,2,12018,1673,64900
0,3.0,1,3.5,Poestenkill,2,12018,1859,64900
0,3.0,2,3.5,Poestenkill,2,12018,1109,64900
0,5.0,2,3.5,Poestenkill,2,12018,1233,64900
0,3.0,1,3.5,Poestenkill,2,12018,1276,64900
1,5.0,1,3.5,Poestenkill,2,12018,1846,64900
0,1.0,1,3.5,Poestenkill,2,12018,1771,64900
0,3.0,2,3.5,Poestenkill,2,12018,1324,64900
1,1.0,1,3.5,Poestenkill,2,12018,1154,64900
0,2.0,1,3.5,Poestenkill,2,12018,1188,64900
1,2.0,2,3.5,Poestenkill,2,12018,1642,64900
1,1.0,1,3.5,Poestenkill,2,12018,1340,64900
0,4.0,2,3.5,Poestenkill,2,12018,1352,64900
0,1.0,1,3.5,Poestenkill,2,12018,1212,64900
0,2.0,1,3.5,Poestenkill,2,12018,1846,64900
0,5.0,1,3.5,Poestenkill,2,12018,1421,64900
0,4.0,2,3.5,Poestenkill,2,12018,1664,64900
1,4.0,2,3.5,Poestenkill,2,12018,1918,64900
1,1.0,1,3.5,Poestenkill,2,12018,1979,64900
1,1.0,2,3.5,Poestenkill,2,12018,1607,64900
0,2.0,2,3.5,Poestenkill,2,12018,1886,64900
0,5.0,2,3.5,Poestenkill,2,12018,1864,64900
1,5.0,2,3.5,Poestenkill,2,12018,1791,64900
1,5.0,2,3.5,Poestenkill,2,12018,1892,64900
0,1.0,1,3.5,Poestenkill,2,12018,1661,64900
0,4.0,1,3.5,Poestenkill,2,12018,1389,64900
1,2.0,1,3.5,Poestenkill,2,12018,1326,64900
1,5.0,1,3.5,Poestenkill,2,12018,1794,64900
0,1.0,1,3.5,Poestenkill,2,12018,1193,64900
0,2.0,1,3.5,Poestenkill,2,12018,1741,64900
0,1.0,1,3.5,Poestenkill,2,12018,1485,64900
1,2.0,2,3.5,Poestenkill,2,12018,1480,64900
0,5.0,2,3.5,Poestenkill,2,12018,1324,64900
0,2.0,1,3.5,Poestenkill,2,12018,1038,64900
1,2.0,2,3.5,Poestenkill,2,12018,1077,64900
0,4.0,2,3.5,Poestenkill,2,12018,1131,64900
0,4.0,1,3.5,Poestenkill,2,12018,1890,64900
0,1.0,1,3.5,Poestenkill,2,12018,1339,64900
1,3.0,1,3.5,Poestenkill,2,12018,1415,64900
1,2.0,1,3.5,Poestenkill,2,12018,1958,64900
1,4.0,2,3.5,Poestenkill,2,12018,1667,64900
0,5.0,1,3.5,Poestenkill,2,12018,1789,64900
0,3.0,1,3.5,Poestenkill,2,12018,1073,64900
0,5.0,2,3.5,Poestenkill,2,12018,1592,64900
0,1.0,2,3.5,Poestenkill,2,12018,1757,64900
1,3.0,1,3.5,Poestenkill,2,12018,1750,64900
0,5.0,2,3.5,Poestenkill,2,12018,1997,64900
1,3.0,1,3.5,Poestenkill,2,12018,1127,64900
1,4.0,1,3.5,Poestenkill,2,12018,1090,64900
0,5.0,2,3.5,Poestenkill,2,12018,1074,64900
0,2.0,1,3.5,Poestenkill,2,12018,1723,64900
0,2.0,1,3.5,Poestenkill,2,12018,1572,64900
0,5.0,1,3.5,Poestenkill,2,12018,1593,64900
1,2.0,1,3.5,Poestenkill,2,12018,1501,64900
1,5.0,1,3.5,Poestenkill,2,12018,1597,64900
0,3.0,2,3.5,Poestenkill,2,12018,1492,64900
1,4.0,2,3.5,Poestenkill,2,12018,1964,64900
0,4.0,2,3.5,Poestenkill,2,12018,1318,64900
1,4.0,2,3.5,Poestenkill,2,12018,1531,64900
0,3.0,2,3.5,Poestenkill,2,12018,1920,64900
0,3.0,1,3.5,Poestenkill,2,12018,1471,64900
0,5.0,2,3.5,Poestenkill,2,12018,1380,64900
0,5.0,1,3.5,Poestenkill,2,12018,1502,64900
0,1.0,2,3.5,Poestenkill,2,12018,1603,64900
0,5.0,1,3.5,Poestenkill,2,12018,1168,64900
0,1.0,1,3.5,Poestenkill,2,12018,1131,64900
0,3.0,2,3.5,Poestenkill,2,12018,1120,64900
0,1.0,1,3.5,Poestenkill,2,12018,1332,64900
0,3.0,2,3.5,Poestenkill,2,12018,1783,64900
0,1.0,2,3.5,Poestenkill,2,12018,1659,64900
0,5.0,1,3.5,Poestenkill,2,12018,1367,64900
0,2.0,1,3.5,Poestenkill,2,12018,1237,64900
0,2.0,2,3.5,Poestenkill,2,12018,1336,64900
1,2.0,1,3.5,Poestenkill,2,12018,1836,64900
1,1.0,1,3.5,Poestenkill,2,12018,1689,64900
1,3.0,2,3.5,Poestenkill,2,12018,1381,64900
0,5.0,2,3.5,Poestenkill,2,12018,1351,64900
0,4.0,1,3.5,Poestenkill,2,12018,1445,64900
0,1.0,2,3.5,Poestenkill,2,12018,1832,64900
0,3.0,2,3.5,Poestenkill,2,12018,1454,64900
1,1.0,2,3.5,Poestenkill,2,12018,1912,64900
0,5.0,2,3.5,Poestenkill,2,12018,1611,64900
1,2.0,1,3.5,Poestenkill,2,12018,1989,64900
0,3.0,1,3.5,Poestenkill,2,12018,1399,64900
0,4.0,2,3.5,Poestenkill,2,12018,1134,64900
1,3.0,2,3.5,Poestenkill,2,12018,1681,64900
0,1.0,2,3.5,Poestenkill,2,12018,1659,64900
1,4.0,2,3.5,Poestenkill,2,12018,1404,64900
1,2.0,2,3.5,Poestenkill,2,12018,1438,64900
0,2.0,1,3.5,Poestenkill,2,12018,1092,64900
1,4.0,2,3.5,Poestenkill,2,12018,1730,64900
1,1.0,1,3.5,Poestenkill,2,12018,1788,64900
0,3.0,2,3.5,Poestenkill,2,12018,1943,64900
0,1.0,2,3.5,Poestenkill,2,12018,1789,64900
0,1.0,2,3.5,Poestenkill,2,12018,1519,64900
0,2.0,2,3.5,Poestenkill,2,12018,1594,64900
1,2.0,2,3.5,Poestenkill,2,12018,1659,64900
0,3.0,1,3.5,Poestenkill,2,12018,1435,64900
1,5.0,1,3.5,Poestenkill,2,12018,1324,64900
0,1.0,1,3.5,Poestenkill,2,12018,1308,64900
0,4.0,1,3.5,Poestenkill,2,12018,1092,64900
0,4.0,1,3.5,Poestenkill,2,12018,1542,64900
1,1.0,1,3.5,Poestenkill,2,12018,1992,64900
1,1.0,2,3.5,Poestenkill,2,12018,1209,64900
0,1.0,2,3.5,Poestenkill,2,12018,1617,64900
0,3.0,1,3.5,Poestenkill,2,12018,1621,64900
0,5.0,1,3.5,Poestenkill,2,12018,1098,64900
0,4.0,2,3.5,Poestenkill,2,12018,1248,64900
1,5.0,2,3.5,Poestenkill,2,12018,1909,64900
0,4.0,2,3.5,Poestenkill,2,12018,1004,64900
0,2.0,1,3.5,Poestenkill,2,12018,1592,64900
0,3.0,2,3.5,Poestenkill,2,12018,1940,64900
1,2.0,2,3.5,Poestenkill,2,12018,1779,64900
1,4.0,2,3.5,Poestenkill,2,12018,1955,64900
0,4.0,1,3.5,Poestenkill,2,12018,1443,64900
0,5.0,2,3.5,Poestenkill,2,12018,1105,64900
0,3.0,2,3.5,Poestenkill,2,12018,1295,64900
1,1.0,2,3.5,Poestenkill,2,12018,1481,64900
0,5.0,1,3.5,Poestenkill,2,12018,1174,64900
0,5.0,2,3.5,Poestenkill,2,12018,1824,64900
0,1.0,2,3.5,Poestenkill,2,12018,1770,64900
0,3.0,2,3.5,Poestenkill,2,12018,1238,64900
0,4.0,2,3.5,Poestenkill,2,12018,1508,64900
0,1.0,2,3.5,Poestenkill,2,12018,1899,64900
1,4.0,2,3.5,Poestenkill,2,12018,1336,64900
1,5.0,2,3.5,Poestenkill,2,12018,1559,64900
0,1.0,2,3.5,Poestenkill,2,12018,1273,64900
0,5.0,1,3.5,Poestenkill,2,12018,1766,64900
0,1.0,2,3.5,Poestenkill,2,12018,1439,64900
1,4.0,2,3.5,Poestenkill,2,12018,1953,64900
0,1.0,2,3.5,Poestenkill,2,12018,1786,64900
0,5.0,2,3.5,Poestenkill,2,12018,1438,64900
0,4.0,1,3.5,Poestenkill,2,12018,1688,64900
1,1.0,2,3.5,Poestenkill,2,12018,1191,64900
0,4.0,1,3.5,Poestenkill,2,12018,1585,64900
0,5.0,1,3.5,Poestenkill,2,12018,1752,64900
0,2.0,2,3.5,Poestenkill,2,12018,1614,64900
0,5.0,1,3.5,Poestenkill,2,12018,1495,64900
1,4.0,1,3.5,Poestenkill,2,12018,1613,64900
1,2.0,1,3.5,Poestenkill,2,12018,1385,64900
0,1.0,2,3.5,Poestenkill,2,12018,1016,64900
0,4.0,2,3.5,Poestenkill,2,12018,1479,64900
0,2.0,2,3.5,Poestenkill,2,12018,1608,64900
1,2.0,2,3.5,Poestenkill,2,12018,1684,64900
0,5.0,2,3.5,Poestenkill,2,12018,1650,64900
1,3.0,2,3.5,Poestenkill,2,12018,1003,64900
1,4.0,2,3.5,Poestenkill,2,12018,1929,64900
0,3.0,2,3.5,Poestenkill,2,12018,1507,64900
0,1.0,1,0.95,Eliot, 3,3903,1795,850000
0,2.0,1,1.23,Eliot, 3,3903,1642,469500
0,5.0,1,2.01,Saco, 3,4027,1013,599990
1,3.0,1,37.66,Berwick, 3,3901,1769,399990
1,2.0,1,3.0,Berwick, 3,3901,1226,579000
0,4.0,2,24.37,Lebanon, 3,4027,1900,125000
0,1.0,2,37.5,Berwick, 3,3901,1350,399900
1,5.0,1,2.02,Lebanon, 3,4027,1981,310000
0,1.0,2,9.2,Lebanon, 3,4027,1299,159900
0,3.0,2,0.64,Berwick, 3,3901,1183,99000
0,2.0,2,0.22,Berwick, 3,3901,1525,699000
0,5.0,2,35.0,Lebanon, 3,4027,1019,1500000
0,3.0,2,4.63,Acton, 3,4001,1842,459900
0,3.0,1,4.7,Eliot, 3,3903,1095,295000
0,4.0,1,1.05,Eliot, 3,3903,1336,225000
1,4.0,1,1.0,Eliot, 3,3903,1559,225000
0,2.0,1,0.12,Eliot, 3,3903,1743,329000
0,4.0,2,2.97,Eliot, 3,3903,1070,549000
1,1.0,2,0.95,Eliot, 3,3903,1696,850000
1,5.0,2,3.62,Eliot, 3,3903,1306,425000
0,1.0,1,1.23,Eliot, 3,3903,1278,469500
0,2.0,1,0.75,Eliot, 3,3903,1309,600000
1,4.0,1,0.52,Bethel, 3,4217,1734,259000
0,2.0,2,0.91,Bethel, 3,4217,1312,669000
0,5.0,1,8.0,Bethel, 3,4217,1939,109999
0,1.0,2,1.07,Newry, 3,4261,1155,2995000
1,2.0,1,4.0,Newry, 3,4261,1659,1599000
1,4.0,2,1.53,Fryeburg, 3,4037,2623,359900
0,1.0,2,18.5,Bethel, 3,4217,1183,799000
0,1.0,2,1.3,Newry, 3,4261,1563,75000
0,3.0,1,0.3,Bethel, 3,4217,1299,189000
1,1.0,2,0.24,Rangeley, 3,4970,1282,299000
0,5.0,2,1.5,Bethel, 3,4217,1466,720000
0,4.0,2,3.45,Bethel, 3,4217,1527,65000
0,2.0,2,2.02,Bethel, 3,4217,1416,479000
1,4.0,1,1.63,Bethel, 3,4217,1697,59000
1,4.0,1,13.83,Newry, 3,4261,1330,280000
0,5.0,2,10.0,Newry, 3,4261,1145,2900000
0,4.0,2,1.8,Bethel, 3,4217,1945,649900
0,3.0,2,1.1,Rangeley, 3,4970,1548,498000
1,4.0,1,1.07,Newry, 3,4261,1489,2995000
0,4.0,2,2.95,Bethel, 3,4217,1935,149000
1,4.0,1,0.34,Fryeburg, 3,4037,1793,259900
0,4.0,1,1.92,Fryeburg, 3,4037,1336,49900
1,2.0,1,0.2,Fryeburg, 3,4037,1271,219000
0,2.0,1,1.53,Fryeburg, 3,4037,1608,359900
1,3.0,1,0.92,Fryeburg, 3,4037,1679,550000
0,2.0,1,2.0,Eliot, 3,3903,1011,750000
0,1.0,2,3.1,Newfield, 3,4095,1142,49900
1,5.0,1,27.0,Parsonsfield, 3,4047,1414,119900
0,3.0,2,9.0,Brownfield, 3,4010,1510,79900
0,5.0,2,10.84,Berwick, 3,3901,1564,175000
0,2.0,2,3.0,Berwick, 3,3901,1500,579000
0,1.0,1,0.12,Eliot, 3,3903,1325,329000
1,1.0,2,1.05,Eliot, 3,3903,1709,225000
1,2.0,2,1.0,Eliot, 3,3903,1171,225000
0,2.0,2,2.97,Eliot, 3,3903,1808,549000
0,3.0,2,0.95,Eliot, 3,3903,1329,850000
1,4.0,2,1.23,Eliot, 3,3903,1041,469500
1,5.0,1,0.1,Kittery, 3,3904,1937,315000
0,2.0,1,1.75,Kittery, 3,3904,1202,1800000
1,2.0,1,6.6,South Berwick, 3,3908,1947,4850000
0,5.0,2,2.97,Eliot, 3,3903,1687,549000
1,1.0,1,0.95,Eliot, 3,3903,1797,850000
0,5.0,2,0.22,Berwick, 3,3901,1751,699000
1,3.0,1,1.23,Eliot, 3,3903,1060,469500
1,4.0,1,27.0,Parsonsfield, 3,4047,1374,119900
0,1.0,1,2.3,Fryeburg, 3,4037,1999,399900
0,3.0,1,0.78,Fryeburg, 3,4037,1446,369000
1,2.0,2,52.2,Brownfield, 3,4010,1117,225000
0,3.0,1,0.34,Fryeburg, 3,4037,1068,259900
1,4.0,1,2.0,Parsonsfield, 3,4047,1118,240000
0,4.0,1,1.92,Fryeburg, 3,4037,1943,49900
0,2.0,2,7.1,Parsonsfield, 3,4047,1094,75000
0,4.0,1,4.13,Newfield, 3,4095,1486,469900
1,3.0,1,2.0,Parsonsfield, 3,4047,1854,240000
0,5.0,2,0.2,Fryeburg, 3,4037,1575,219000
0,3.0,2,1.92,Fryeburg, 3,4037,1607,49900
1,3.0,1,0.2,Fryeburg, 3,4037,1265,219000
0,1.0,1,1.53,Fryeburg, 3,4037,1274,359900
0,2.0,2,0.92,Fryeburg, 3,4037,1752,550000
0,2.0,1,1.92,Fryeburg, 3,4037,1349,49900
1,1.0,1,0.45,Kittery, 3,3905,1782,749000
0,4.0,2,2.0,Eliot, 3,3903,1387,750000
1,2.0,2,0.1,Kittery, 3,3904,1183,389000
0,4.0,2,0.23,South Berwick, 3,3908,1138,397500
1,4.0,1,2.01,Saco, 3,4027,1888,599990
0,5.0,2,0.29,Kittery, 3,3904,1150,689000
0,4.0,1,0.1,Kittery, 3,3904,1279,389000
1,4.0,2,0.31,York, 3,3909,1017,142000
0,5.0,2,2.0,Eliot, 3,3903,1498,750000
0,4.0,2,0.45,Kittery, 3,3905,1051,749000
0,2.0,2,0.23,South Berwick, 3,3908,1078,397500
1,1.0,1,0.51,York, 3,3909,1474,559000
1,4.0,2,0.29,Kittery, 3,3904,1327,689000
0,5.0,1,0.2,Fryeburg, 3,4037,1278,219000
1,1.0,2,1.53,Fryeburg, 3,4037,1730,359900
0,3.0,1,0.5,Bridgton, 3,4009,1741,395000
1,2.0,1,0.92,Fryeburg, 3,4037,1471,550000
0,4.0,2,1.92,Fryeburg, 3,4037,1626,49900
0,4.0,1,2.8,Stoneham, 3,4231,1912,1795000
0,2.0,1,0.2,Fryeburg, 3,4037,1896,219000
0,5.0,1,0.52,Bethel, 3,4217,1423,259000
0,4.0,1,1.53,Fryeburg, 3,4037,1227,359900
0,4.0,2,0.92,Fryeburg, 3,4037,1797,550000
1,2.0,2,1.47,Bethel, 3,4217,1442,95000
1,3.0,2,0.2,Fryeburg, 3,4037,1738,219000
0,4.0,2,1.53,Fryeburg, 3,4037,1233,359900
1,3.0,2,1.92,Fryeburg, 3,4037,1208,49900
0,2.0,1,2.3,Fryeburg, 3,4037,1662,399900
0,5.0,2,0.78,Fryeburg, 3,4037,1298,369000
0,5.0,2,52.2,Brownfield, 3,4010,1014,225000
0,4.0,1,9.0,Brownfield, 3,4010,1234,79900
0,2.0,2,2.3,Fryeburg, 3,4037,1767,399900
0,1.0,2,27.3,York, 3,3909,1875,999999
0,5.0,2,27.3,York, 3,3909,1207,999999
0,3.0,1,9.0,Brownfield, 3,4010,1294,79900
0,4.0,2,6.0,Stoneham, 3,4231,1620,49900
0,5.0,2,2.3,Fryeburg, 3,4037,1768,399900
0,3.0,2,5.05,Sweden, 3,4040,1924,115000
0,1.0,2,5.69,Brownfield, 3,4010,1062,350000
0,4.0,2,5.5,Stoneham, 3,4231,1940,169900
0,5.0,1,6.0,Stoneham, 3,4231,1724,49900
1,5.0,1,5.5,Stoneham, 3,4231,1974,169900
0,2.0,2,1.3,Newry, 3,4261,1149,75000
0,1.0,2,0.34,Fryeburg, 3,4037,1227,259900
0,4.0,1,52.2,Brownfield, 3,4010,1720,225000
1,1.0,2,0.3,Bethel, 3,4217,1646,189000
0,2.0,2,1.0,Stoneham, 3,4231,1568,239000
1,5.0,1,3.6,Lovell, 3,4051,1578,1195000
1,2.0,1,3.45,Bethel, 3,4217,1420,65000
0,2.0,2,1.63,Bethel, 3,4217,1014,59000
1,5.0,1,2.3,Fryeburg, 3,4037,1434,399900
0,4.0,1,13.83,Newry, 3,4261,1218,280000
0,4.0,1,18.5,Bethel, 3,4217,1043,799000
0,2.0,1,1.8,Bethel, 3,4217,1392,649900
1,4.0,2,1.5,Bethel, 3,4217,1899,720000
1,1.0,1,1.86,Lovell, 3,4051,1154,3400000
1,2.0,1,5.0,Lovell, 3,4051,1810,185500
1,5.0,2,2.02,Bethel, 3,4217,1722,479000
1,5.0,1,26.1,Lovell, 3,4051,1632,2750000
0,2.0,2,10.0,Newry, 3,4261,1944,2900000
0,4.0,1,0.34,Fryeburg, 3,4037,1540,259900
1,3.0,1,2.95,Bethel, 3,4217,1969,149000
0,1.0,2,8.0,Bethel, 3,4217,1827,109999
0,3.0,2,0.91,Bethel, 3,4217,1049,669000
1,1.0,2,1.92,Fryeburg, 3,4037,1063,49900
0,5.0,1,4.0,Newry, 3,4261,1029,1599000
1,1.0,2,2.8,Stoneham, 3,4231,1373,1795000
1,4.0,1,1.07,Newry, 3,4261,1327,2995000
0,5.0,2,1.86,Lovell, 3,4051,1788,3400000
1,4.0,2,3.6,Lovell, 3,4051,1551,1195000
0,5.0,1,0.78,Fryeburg, 3,4037,1697,369000
0,4.0,2,30.0,Fryeburg, 3,4037,1462,235000
0,3.0,1,5.0,Lovell, 3,4051,1985,185500
0,2.0,1,26.1,Lovell, 3,4051,1129,2750000
0,1.0,1,9.0,Sweden, 3,4040,1813,489000
1,4.0,2,0.34,Fryeburg, 3,4037,1858,259900
0,3.0,1,52.2,Brownfield, 3,4010,1618,225000
0,1.0,1,4.11,Bridgton, 3,4009,1241,973650
0,1.0,1,11.0,York, 3,3909,1378,149900
0,3.0,1,10.84,Berwick, 3,3901,1384,175000
1,5.0,2,0.51,York, 3,3909,1968,295000
0,4.0,2,44.0,York, 3,3909,1735,789000
1,2.0,2,1.48,Kittery, 3,3854,1737,750000
1,3.0,1,1.48,Kittery, 3,3904,1125,750000
0,2.0,1,4.7,Eliot, 3,3903,1496,295000
0,4.0,2,1.05,Eliot, 3,3903,1322,225000
0,3.0,1,1.0,Eliot, 3,3903,1059,225000
0,5.0,1,0.5,Kittery, 3,3904,1434,694900
0,5.0,1,0.46,Kittery, 3,3904,1008,719900
0,1.0,2,0.09,York, 3,3909,1052,21000
0,1.0,1,41.27,York, 3,3909,1896,317900
0,3.0,2,2.15,York, 3,3909,1013,1850000
1,3.0,1,0.5,Kittery, 3,3904,1218,712800
0,5.0,2,0.31,York, 3,3909,1830,75000
0,1.0,1,0.12,Eliot, 3,3903,1900,329000
0,2.0,1,0.58,York, 3,3909,1121,619000
0,5.0,1,2.28,York, 3,3909,1815,250000
0,1.0,1,6.6,South Berwick, 3,3908,1401,4850000
0,2.0,2,12.2,York, 3,3909,1487,4300000
0,5.0,2,0.56,York, 3,3909,1142,795000
0,5.0,1,3.62,Eliot, 3,3903,1571,425000
1,1.0,1,2.97,Eliot, 3,3903,1853,549000
0,5.0,2,0.16,York, 3,3909,1560,869000
1,5.0,2,0.95,Eliot, 3,3903,1693,850000
0,1.0,1,1.23,Eliot, 3,3903,1313,469500
1,2.0,1,3.0,Eliot, 3,3903,1728,290000
0,4.0,1,0.31,York, 3,3909,1898,69900
0,4.0,1,5.3,York, 3,3909,1600,1746055
0,3.0,2,23.0,Kittery, 3,3904,1427,380000
0,1.0,1,20.0,Kittery, 3,3904,1224,489000
0,3.0,1,0.55,Kittery, 3,3904,1356,799900
0,3.0,1,2.65,York, 3,3909,1884,1245000
0,1.0,1,0.75,Eliot, 3,3903,1061,600000
1,5.0,2,12.2,York, 3,3909,1693,4300000
1,5.0,2,2.24,York, 3,3909,1985,849900
0,3.0,2,0.45,York, 3,3909,1638,5950000
1,3.0,2,1.49,South Berwick, 3,3908,1444,819000
0,5.0,2,0.31,York, 3,3909,1602,120000
0,2.0,2,0.47,York, 3,3909,1911,629000
0,1.0,1,1.22,York, 3,3909,1339,2150000
0,5.0,2,0.26,York, 3,3909,1851,799900
1,3.0,2,0.1,Kittery, 3,3904,1334,315000
0,2.0,1,0.09,York, 3,3909,1989,550000
0,4.0,1,1.75,Kittery, 3,3904,1833,1800000
0,2.0,1,1.02,York, 3,3909,1489,675000
0,3.0,2,10.84,Berwick, 3,3901,1203,175000
0,2.0,2,11.0,York, 3,3909,1344,149900
0,2.0,2,53.0,Berwick, 3,3901,1806,650000
0,2.0,2,37.66,Berwick, 3,3901,1013,399990
0,4.0,1,1.48,Kittery, 3,3854,1226,750000
0,4.0,1,3.0,Berwick, 3,3901,1283,579000
0,1.0,1,1.48,Kittery, 3,3904,1467,750000
0,4.0,1,24.37,Lebanon, 3,4027,1164,125000
0,2.0,1,4.7,Eliot, 3,3903,1928,295000
1,2.0,2,37.5,Berwick, 3,3901,1999,399900
1,1.0,1,0.46,Kittery, 3,3904,1812,719900
0,3.0,1,1.56,Lebanon, 3,4027,1807,59900
0,1.0,2,2.02,Lebanon, 3,4027,1270,310000
0,1.0,2,9.2,Lebanon, 3,4027,1017,159900
0,4.0,1,0.5,Kittery, 3,3904,1520,694900
0,1.0,1,41.27,York, 3,3909,1375,317900
0,1.0,1,6.6,South Berwick, 3,3908,1481,4850000
0,5.0,1,0.5,Kittery, 3,3904,1975,712800
1,5.0,1,1.0,Eliot, 3,3903,1253,225000
1,2.0,2,1.05,Eliot, 3,3903,1592,225000
0,3.0,2,0.62,Berwick, 3,3901,1432,99000
1,2.0,2,0.12,Eliot, 3,3903,1421,329000
0,2.0,1,2.97,Eliot, 3,3903,1164,549000
1,4.0,2,0.95,Eliot, 3,3903,1949,850000
0,4.0,1,35.0,Lebanon, 3,4027,1803,1500000
0,1.0,1,3.62,Eliot, 3,3903,1877,425000
0,3.0,1,0.22,Berwick, 3,3901,1464,699000
0,2.0,1,1.23,Eliot, 3,3903,1091,469500
0,2.0,2,3.0,Eliot, 3,3903,1152,290000
0,4.0,1,0.55,Kittery, 3,3904,1609,799900
0,2.0,2,0.75,Eliot, 3,3903,1451,600000
1,1.0,2,1.49,South Berwick, 3,3908,1945,819000
0,2.0,2,23.0,Kittery, 3,3904,1484,380000
0,5.0,1,20.0,Kittery, 3,3904,1827,489000
0,4.0,2,2.1,Berwick, 3,3901,1840,450000
0,4.0,1,4.63,Acton, 3,4001,1669,459900
0,4.0,2,0.1,Kittery, 3,3904,1979,315000
1,1.0,1,1.0,North Berwick, 3,3906,1114,345000
0,5.0,2,1.75,Kittery, 3,3904,1051,1800000
1,2.0,1,0.78,Fryeburg, 3,4037,1584,369000
0,4.0,1,0.34,Fryeburg, 3,4037,1131,259900
1,3.0,1,52.2,Brownfield, 3,4010,1850,225000
0,5.0,2,0.15,North Berwick, 3,3906,1243,310000
0,1.0,1,1.5,Waterboro, 3,4061,1673,294500
1,1.0,2,0.5,Waterboro, 3,4061,1830,299900
0,5.0,1,0.23,Sanford, 3,4073,1158,129900
1,3.0,2,1.01,Sanford, 3,4073,1982,199000
0,1.0,1,0.55,Shapleigh, 3,4076,1899,349900
0,4.0,1,1.8,Waterboro, 3,4087,1503,349900
1,1.0,1,0.43,Sanford, 3,4073,1800,235000
1,3.0,2,0.5,Waterboro, 3,4061,1719,365000
0,3.0,2,1.9,Shapleigh, 3,4076,1335,399900
1,1.0,2,0.69,Sanford, 3,4073,1880,220000
0,2.0,2,2.0,Eliot, 3,3903,1564,750000
